"list_id","title (headline from sites)","title_name (parsed title)","year","make","modelname","modelnameq","modelno","modelnoq","deeplink"
"284305",,"Cessna 182S Skylane","1999","Cessna","Skylane",,"182","182S","www.aircraft24.com/singleprop/cessna/182s-skylane--xi135995.htm"
"284306",,"Cessna 182T Skylane","2004","Cessna","Skylane",,"182","182T","www.aircraft24.com/singleprop/cessna/182t-skylane--xi135994.htm"
"284307",,"Cessna 182T Skylane","2005","Cessna","Skylane",,"182","182T","www.aircraft24.com/singleprop/cessna/182t-skylane--xi135993.htm"
"284308",,"Cessna 182T Skylane","2007","Cessna","Skylane",,"182","182T","www.aircraft24.com/singleprop/cessna/182t-skylane--xi135992.htm"
"284309",,"Cessna T182T Turbo Skylane","2001","Cessna","Skylane",,"182","T182T","www.aircraft24.com/singleprop/cessna/t182t-turbo-skylane--xi135991.htm"
"284310",,"Cessna T182T Turbo Skylane","2005","Cessna","Skylane",,"182","T182T","www.aircraft24.com/singleprop/cessna/t182t-turbo-skylane--xi135990.htm"
"284311",,"Cessna T182T Turbo Skylane","2006","Cessna","Skylane",,"182","T182T","www.aircraft24.com/singleprop/cessna/t182t-turbo-skylane--xi135989.htm"
"284312",,"Cessna T182T Turbo Skylane","2007","Cessna","Skylane",,"182","T182T","www.aircraft24.com/singleprop/cessna/t182t-turbo-skylane--xi135988.htm"
"284313",,"Cessna T206H Turbo Stationair","2007","Cessna","Stationair",,"206","T206H","www.aircraft24.com/singleprop/cessna/t206h-turbo-stationair--xi135987.htm"
"284314",,"Cessna T206H Turbo Stationair","2015","Cessna","Stationair",,"206","T206H","www.aircraft24.com/singleprop/cessna/t206h-turbo-stationair--xi135986.htm"
"284315",,"Cessna 350","2006","Cessna",,,"350",,"www.aircraft24.com/singleprop/cessna/350--xi135985.htm"
"284316",,"Cessna 400","2005","Cessna",,,"400",,"www.aircraft24.com/singleprop/cessna/400--xi135984.htm"
"284317",,"Cessna 400","2007","Cessna",,,"400",,"www.aircraft24.com/singleprop/cessna/400-slx--xi135983.htm"
"284318",,"Cirrus SR-22GTS","2016","Cirrus",,,"SR-22","SR-22GTS","www.aircraft24.com/singleprop/cirrus/sr22t-g5-gts--xi135996.htm"
"284319",,"Socata TB-10 Tobago","1980","Socata","Tobago",,"TB-10",,"www.aircraft24.com/singleprop/eadssocata/tb-10-tobago--xi135979.htm"
"284320",,"Extra Flugzeugbau EA-330SC","2016","Extra Flugzeugbau",,,"EA-330","EA-330SC","www.aircraft24.com/singleprop/extraflugzeugbau/330sc--xi135980.htm"
"284321",,"Tomark Aero SD-4 Viper",,"Tomark Aero","Viper",,"SD-4",,"www.aircraft24.com/singleprop/tomark/viper-sd4-night-vfr-easa-certified-mtow-600--xi135981.htm"
"284322",,"Airbus A330-300","2009","Airbus",,,"A330","A330-300","www.aircraft24.com/jet/airbus/a330-300--xi135978.htm"
"284337","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284337"
"284351",,"Eurocopter AS 355F2 Ecureuil II",,"Eurocopter","Ecureuil",,"AS 355","AS 355F2","www.aircraftdealer.com/aircraft-for-sale-detail/Eurocopter/1989-EUROCOPTER-AS-355F-2/79215.htm"
"284353",,"Lockheed C-130H Hercules",,"Lockheed","Hercules",,"C-130","C-130H","www.aircraftdealer.com/aircraft-for-sale-detail/Lockheed_-_Warbird/1976-LOCKHEED-C-130H-HERCULES/79217.htm"
"284354",,"MiG 21UM",,"MiG",,,"21","21UM","www.aircraftdealer.com/aircraft-for-sale-detail/MIG/1975-MIKOYAN-MIG-21-UM/79218.htm"
"284355",,"Sepecat Jaguar",,"Sepecat","Jaguar",,,,"www.aircraftdealer.com/aircraft-for-sale-detail/Sepecat_Jaguar/1983-SEPECAT-JAGUAR/79216.htm"
"284373","Cherry","Brändli BX-2","1997","Brändli",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Brändli-BX-2/284373"
"284374","1989 Cessna caravan 208","Cessna 208 Caravan","1989","Cessna","Caravan",,"208",,"www.aircraftbargains.com/ad/ad6911.asp"
"284376",,"Airbus A340",,"Airbus",,,"A340",,"www.aircraftdealer.com/aircraft-for-sale-detail/Airbus_/2008-AIRBUS-A340/79224.htm"
"284386",,"Mil MI-26","1997","Mil",,,"MI-26",,"flightplanet.com/helicopter-for-sale/mil/mi-26__29216.php"
"284393","Only 15 hours since TBO!","Eurocopter AS 355N Ecureuil II","1999","Eurocopter","Ecureuil",,"AS 355","AS 355N","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-AS-355N/284393"
"284394","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284394"
"284407",,"Cessna 172N","1979","Cessna",,,"172","172N","www.aso.com/https://www.aso.com/listings/spec/ViewAd.aspx?id=187809&listingType=true"
"284445","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284445"
"284461","NOC from AAI","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/NOC-from-AAI/284461"
"284462","Hummingbird helicopter 4 seat with LS7 for sale\trade","Vertical Aviation Hummingbird","2020","Vertical Aviation","Hummingbird",,,,"www.aviationclassifieds.com/2020-Vertical-Aviation-Hummingbird-for-sale/284462"
"284463","Boeing 737-800SF cargo aircraft for sale","Boeing 737-800F","2006","Boeing",,,"737","737-800F","www.globalplanesearch.com/listing/aircraft-for-sale/Boeing-737-800F/284463"
"284493","The aircraft is available for acmi lease and charter","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284493"
"284494","2009 Eurocopter EC135P2+ for Sale","Eurocopter EC 135P2+","2009","Eurocopter",,,"EC 135","EC 135P2+","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-EC-135P2/284494"
"284495","Garmin SL-40 New","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Garmin-SL-40-New/284495"
"284496","Lycoming IO-540-K1A5 engine","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Lycoming-IO-540-K1A5-engine/284496"
"284508",,"Piper PA-23-250C Aztec","1966","Piper","Aztec",,"PA-23","PA-23-250C","www.aso.com/listings/spec/ViewAd.aspx?id=187807&listingType=true"
"284511",,"Piper PA-31T2 Cheyenne II-XL","1982","Piper","Cheyenne",,"PA-31","PA-31T2","www.flightmarket.com.br/en/aircraft/turboprops/piper/pt-31t2-cheyenne-ii-xl/4726"
"284523",,"Boeing 777-200","1997","Boeing",,,"777","777-200","www.globalplanesearch.com/listing/aircraft-for-sale/Boeing-777-200/284523"
"284524","The aircraft is available for charter and acmi lease","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284524"
"284565",,"Learjet 35A","1986","Learjet",,,"30","35A","www.aso.com/listings/spec/ViewAd.aspx?id=187868&listingType=true"
"284566",,"Learjet 36A","1986","Learjet",,,"30","36A","www.aso.com/listings/spec/ViewAd.aspx?id=187867&listingType=true"
"284584",,"Cessna 340A","1976","Cessna",,,"340","340A","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-340A/284584"
"284585","2015 Boeing BBJ 737-79V","Boeing 737-79 BBJ","2015","Boeing","BBJ",,"737","737-79","www.globalplanesearch.com/listing/aircraft-for-sale/Boeing-737/284585"
"284586","Boeing BBJ 737-7JZ completed 2018","Boeing 737-700 BBJ","2009","Boeing","BBJ",,"737","737-700","www.aviationclassifieds.com/2009-Boeing-BBJ-for-sale/284586"
"284604",,"Bell 206B3 JetRanger III","1988","Bell","JetRanger",,"206","206B3","www.aso.com/listings/spec/ViewAd.aspx?id=187877&listingType=true"
"284615","1982 Bell B3 ranger 206","Bell 206 JetRanger","1982","Bell","JetRanger",,"206",,"www.aircraftbargains.com/ad/ad6912.asp"
"284616","2008 Cessna Grand C208B","Cessna 208B","2008","Cessna",,,"208","208B","www.aircraftbargains.com/ad/ad6914.asp"
"284617","1999 Cessna Grand C208B","Cessna 208B","1999","Cessna",,,"208","208B","www.aircraftbargains.com/ad/ad6915.asp"
"284618","2010 Eurocopter AS 350 B3+","Eurocopter AS 350B3 Ecureuil","2010","Eurocopter","Ecureuil",,"AS 350","AS 350B3","www.aircraftbargains.com/ad/ad6916.asp"
"284619",,"American Champion 8KCAB Super Decathlon",,"American Champion","Super Decathlon",,"8KCAB",,"www.aircraftdealer.com/aircraft-for-sale-detail/American_Champion/2021-AMERICAN-CHAMPION-8-KCAB-SUPER-DECATHLON/79306.htm"
"284636",,"Waco UPF-7",,"Waco",,,"UPF-7",,"www.aircraftdealer.com/aircraft-for-sale-detail/Waco/1940-WACO-UPF-7/79296.htm"
"284641",,"Falconar SAL 2/3 P-51 Mustang",,"Falconar","Mustang",,"SAL 2/3 P-51",,"www.aircraftdealer.com/aircraft-for-sale-detail/Falconar_Mustang/1989-FALCONAR-SAL-P-51D-MUSTANG/79298.htm"
"284663",,"Airbus A320-232","1999","Airbus",,,"A320","A320-232","www.globalplanesearch.com/listing/aircraft-for-sale/Airbus-A320-232/284663"
"284664","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284664"
"284743","B747-400F aircraft is much available for ACMI lease and charter","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284743"
"284744",,"Cessna P210 Centurion",,"Cessna","Centurion",,"210","P210","www.aircraftdealer.com/aircraft-for-sale-detail/Cessna_210/1980-Cessna-P210/79345.htm"
"284766","Fiat G-59 B for sale","Fiat G.59","1951","Fiat",,,"G.59",,"www.globalplanesearch.com/listing/aircraft-for-sale/Fiat-G59/284766"
"284782","2002 Robinson R44 Raven II","Robinson R-44 Raven II","2002","Robinson","Raven",,"R-44",,"aviastock.com/Aircraft/AD16670"
"284789","Airbus Eurocopter MBB Bo 105 C","Eurocopter Bo 105-C","1974","Eurocopter",,,"Bo 105","Bo 105-C","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-Bo-105-C/284789"
"284790","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284790"
"284818",,"Boeing 737 BBJ2","2002","Boeing","BBJ",,"737",,"www.globalplanesearch.com/listing/aircraft-for-sale/Boeing-BBJ2/284818"
"284819","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284819"
"284830",,"Thurston Teal",,"Thurston","Teal",,,,"www.aircraftdealer.com/aircraft-for-sale-detail/Thurston/1970-Thurston-Teal/79385.htm"
"284839",,"Beech B200 King Air","1978","Beech","King Air",,"200","B200","www.aso.com/listings/spec/ViewAd.aspx?id=187938&listingType=true"
"284851",,"Bell 205A-I Iroquois (Huey)","1972","Bell","Iroquois (Huey)",,"205","205A-I","www.transglobalaviation.net/aircraft/7/835/Bell/1972_Bell_205A-1++/"
"284854","1998 Bell 412EP for Sale","Bell 412EP","1998","Bell",,,"412","412EP","www.globalplanesearch.com/listing/aircraft-for-sale/Bell-412EP/284854"
"284890","Offered Exclusively for sale","McDonnell Douglas MD-500E","1987","McDonnell Douglas",,,"MD-500","MD-500E","www.globalplanesearch.com/listing/aircraft-for-sale/McDonnell-Douglas-MD-500E/284890"
"284898","Colibri IGC Flight Recorder","No make","2001","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/Colibri-IGC-Flight-Recorder/284898"
"284899","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284899"
"284900","Electric Variometer","No make","1996","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/Electric-Variometer/284900"
"284911","DHC-2 Beaver on AMPHIBS - MINT! NEVER COMMERCIAL!","de Havilland DHC-2 Mk.I Beaver","1956","de Havilland","Beaver",,"DHC-2","DHC-2 Mk.I","www.globalplanesearch.com/listing/aircraft-for-sale/de-Havilland-DHC-2-MkI/284911"
"284916",,"Beech C90GTx King Air",,"Beech","King Air",,"90","C90GTx","www.aircraftdealer.com/aircraft-for-sale-detail/Beech_King_Air_90/2013-BEECHCRAFT-KING-AIR-C90GTX/79423.htm"
"284917",,"Bell 206B JetRanger II",,"Bell","JetRanger",,"206","206B","www.aircraftdealer.com/aircraft-for-sale-detail/Bell/1970-Bell-206B/79428.htm"
"284918",,"Bell 412SP",,"Bell",,,"412","412SP","www.aircraftdealer.com/aircraft-for-sale-detail/Bell/1990-Bell-412SP/79430.htm"
"284919",,"Sikorsky S-61",,"Sikorsky",,,"61","S-61","www.aircraftdealer.com/aircraft-for-sale-detail/Sikorsky_S-61/1972-SIKORSKY-S-61NM/79429.htm"
"284922","The aircraft is much available for acmi lease and charter","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284922"
"284923","1995 Eurocopter AS355N for Sale","Eurocopter AS 355N Ecureuil II","1995","Eurocopter","Ecureuil",,"AS 355","AS 355N","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-AS-355N/284923"
"284925",,"Bellanca 8KCAB",,"Bellanca",,,"8KCAB",,"www.aircraftdealer.com/aircraft-for-sale-detail/Bellanca/1975-BELLANCA-8KCAB/79449.htm"
"284934",,"Cessna 421C Golden Eagle",,"Cessna","Golden Eagle",,"421","421C","www.aircraftdealer.com/aircraft-for-sale-detail/Cessna_421/1982-Cessna-421C/79445.htm"
"284936",,"Boeing 737-200A",,"Boeing",,,"737","737-200A","www.aircraftdealer.com/aircraft-for-sale-detail/Boeing_737/1979-Boeing-737-200-Advanced-VIP/79444.htm"
"284944",,"Learjet 24E",,"Learjet",,,"20","24E","www.aircraftdealer.com/aircraft-for-sale-detail/Learjet__24/1977-LEARJET-24E/79452.htm"
"284973","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/284973"
"285002",,"Cessna 140",,"Cessna",,,"140",,"www.aircraftdealer.com/aircraft-for-sale-detail/Cessna_120_140/1947-CESSNA-140/79482.htm"
"285011",,"Cessna 172M Skyhawk","1975","Cessna","Skyhawk",,"172","172M","www.aso.com/listings/spec/ViewAd.aspx?id=187988&listingType=true"
"285033",,"Airbus H130","2016","Airbus",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Airbus-H130/285033"
"285063","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/285063"
"285093","Beautiful Bird with good engine times","Cessna 500 Citation I","1974","Cessna","Citation",,,"500","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-Citation-I/285093"
"285094","2007 Bell 412EP for Sale","Bell 412EP","2007","Bell",,,"412","412EP","www.globalplanesearch.com/listing/aircraft-for-sale/Bell-412EP/285094"
"285095","2008 Cessna Caravan 208C for Sale","Cessna 208C Caravan","2008","Cessna","Caravan",,"208","208C","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-208C/285095"
"285099","VAN'S RV7A PROJECT","Vans RV-7A","2021","Vans",,,"RV-7","RV-7A","www.aviationclassifieds.com/2021-Vans-RV-7A-for-sale/285099"
"285103",,"Dassault 50 Falcon",,"Dassault","Falcon",,"50",,"www.aircraftdealer.com/aircraft-for-sale-detail/Dassault_Falcon/1988-DASSAULT-FALCON-50/79501.htm"
"285120","1980 Sikorsky S-61N for Sale","Sikorsky S-61N","1980","Sikorsky",,,"61","S-61N","www.globalplanesearch.com/listing/aircraft-for-sale/Sikorsky-S-61N/285120"
"285149",,"Eurocopter EC 135P2",,"Eurocopter",,,"EC 135","EC 135P2","www.aircraftdealer.com/aircraft-for-sale-detail/Eurocopter/2002-Eurocopter-EC135-P2-for-Sale/75960.htm"
"285150",,"Sikorsky S-61N",,"Sikorsky",,,"61","S-61N","www.aircraftdealer.com/aircraft-for-sale-detail/Sikorsky_S-61/1980-SIkorksky-S-61N-for-Sale/79540.htm"
"285174","AIRBUS Helicopters H120","Airbus H120","2015","Airbus",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Airbus-H120/285174"
"285175","MD 530FF FOR SALE","McDonnell Douglas MD-530F","1998","MD Helicopters",,,"MD-530","MD-530F","www.globalplanesearch.com/listing/aircraft-for-sale/MD-Helicopters-530F/285175"
"285176","The aircraft is available for ACMI lease and charter","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/285176"
"285178",,"Cessna P210`tp Silver Eagle",,"Cessna","Silver Eagle",,"210","P210`tp","www.aircraftdealer.com/aircraft-for-sale-detail/Cessna_210/SILVER-EAGLE-P210/79487.htm"
"285181",,"Cessna 500 Citation",,"Cessna","Citation",,,"500","www.aircraftdealer.com/aircraft-for-sale-detail/Cessna_Citation_I___500___501/1973-Cessna-Citation-500/79543.htm"
"285190",,"Lancair Evolution","2012","Lancair","Evolution",,,,"www.aso.com/listings/spec/ViewAd.aspx?id=188032&listingType=true"
"285191",,"Piper PA-31-350 Chieftain Panther","1984","Piper","Navajo",,"PA-31","PA-31-350","www.aso.com/listings/spec/ViewAd.aspx?id=188025&listingType=true"
"285194",,"Eurocopter EC 135","2002","Eurocopter",,,"EC 135",,"www.aso.com/listings/spec/ViewAd.aspx?id=184381&listingType=true"
"285209","project pıper brave,forsale","Piper PA-36-375","1976","Piper",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/project-pper-braveforsale/285209"
"285210","B747-400F IS MUCH AVAILABLE FOR CHARTER AND ACMI LEASE","Boeing 747-400F","1998","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1998-Boeing-747-400F-for-lease/285210"
"285225",,"Piper PA-30C Twin Comanche","1969","Piper","Comanche",,"PA-30","PA-30C","www.aso.com/listings/spec/ViewAd.aspx?id=188044&listingType=true"
"285226",,"Eurocopter EC 135T2","2002","Eurocopter",,,"EC 135","EC 135T2","www.aso.com/listings/spec/ViewAd.aspx?id=188036&listingType=true"
"285234","MBB-BK 117 B-2","Eurocopter BK 117B2","1992","MBB",,,"BK 117","BK 117B2","www.globalplanesearch.com/listing/aircraft-for-sale/MBB-BK-117-B-2/285234"
"285235","EC 135 T2","Eurocopter EC 135T2","2002","Eurocopter",,,"EC 135","EC 135T2","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-EC-135T2/285235"
"285236","AB412SP","Agusta","1992","Agusta",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Agusta-AB412SP/285236"
"285237","AS350B3 - 2004","Eurocopter AS 350B3 Ecureuil","2004","Eurocopter","Ecureuil",,"AS 350","AS 350B3","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-AS-350B3/285237"
"285242",,"de Havilland DHC-1 Chipmunk",,"de Havilland","Chipmunk",,"DHC-1",,"www.aircraftdealer.com/aircraft-for-sale-detail/DeHavilland_-Single/1951-DeHavilland-DHC-1-*SUPER-CHIPMUNK*/79561.htm"
"285243",,"Sherpa Aircraft 500",,"Sherpa Aircraft",,,"500",,"www.aircraftdealer.com/aircraft-for-sale-detail/Thrush/1995-500-GAL-THRUSH-/79562.htm"
"285259","1985 MBB/Eurocopter BK117D2 for Sale","Eurocopter BK 117","1985","Eurocopter",,,"BK 117",,"www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-BK-117/285259"
"285260","The aircraft is available for charter and acmi lease","Boeing 747-400F","1994","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1994-Boeing-747-400F-for-lease/285260"
"285278","Agusta-Bell AB.47J3","Bell 47J-3","1900","Agusta",,,"47","47J-3","www.globalplanesearch.com/listing/aircraft-for-sale/Agusta/285278"
"285279","Stinson L-5 for sale","Stinson 105/L-5","1900","Stinson",,,"105","105/L-5","www.globalplanesearch.com/listing/aircraft-for-sale/Stinson/285279"
"285280","Osprey II for sale","Osprey Aircraft Osprey II","1900","Osprey Aircraft","Osprey",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Osprey-Aircraft-Osprey-II/285280"
"285281","2003 Agusta A119 Koala","Agusta A119 Koala","2003","Agusta","Koala",,"A119",,"www.globalplanesearch.com/listing/aircraft-for-sale/Agusta-A119/285281"
"285282","Sales","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/Sales/285282"
"285288","The aircraft is available for charter and acmi lease","Boeing 747-400F","1994","Boeing",,,"747","747-400F","www.aviationclassifieds.com/1994-Boeing-747-400F-for-lease/285288"
"285335","Glasair lll kit","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Glasair-lll-kit/285335"
